fy_year,Taxable income percentile,avg_tax_rate,id,avg_tax_rate_rel,colour,alpha,size,label,group,text
2011-12,21,0.0013,,-0.0845,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.45"
2012-13,21,0,,-0.0858,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2013-14,21,0,,-0.0858,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2014-15,21,0,,-0.0858,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2015-16,21,0,,-0.0858,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2017-18,21,0,Current,-0.0858,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2018-19,21,0,Baseline,-0.0858,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2018-19,21,0,Budget2018,-0.0858,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2018-19,21,0,Grattan 20%,-0.0858,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2018-19,21,0,Grattan 80%,-0.0858,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2027-28,21,0.028,Baseline,-0.0578,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 21
Avg. tax rate (03-04 = 0): -5.78"
2027-28,21,0.021,Budget2018,-0.0648,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 21
Avg. tax rate (03-04 = 0): -6.48"
2027-28,21,0,Grattan 20%,-0.0858,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 21
Avg. tax rate (03-04 = 0): -8.58"
2027-28,21,0.016,Grattan 80%,-0.0698,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 21
Avg. tax rate (03-04 = 0): -6.98"
2003-04,22,0.0944,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 22
Avg. tax rate (03-04 = 0): 0"
2004-05,22,0.0911,,-0.0033,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 22
Avg. tax rate (03-04 = 0): -0.33"
2005-06,22,0.076,,-0.0184,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 22
Avg. tax rate (03-04 = 0): -1.84"
2006-07,22,0.0537,,-0.0407,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 22
Avg. tax rate (03-04 = 0): -4.07"
2007-08,22,0.0462,,-0.0482,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 22
Avg. tax rate (03-04 = 0): -4.82"
2008-09,22,0.0212,,-0.0732,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 22
Avg. tax rate (03-04 = 0): -7.32"
2009-10,22,0.0136,,-0.0808,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 22
Avg. tax rate (03-04 = 0): -8.08"
2010-11,22,0.0061,,-0.0883,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 22
Avg. tax rate (03-04 = 0): -8.83"
2011-12,22,0.007,,-0.0874,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 22
Avg. tax rate (03-04 = 0): -8.74"
2012-13,22,0,,-0.0944,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.44"
2013-14,22,0,,-0.0944,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.44"
2014-15,22,0,,-0.0944,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.44"
2015-16,22,0,,-0.0944,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.44"
2017-18,22,0,Current,-0.0944,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.44"
2018-19,22,0.001,Baseline,-0.0934,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.34"
2018-19,22,0,Budget2018,-0.0944,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.44"
2018-19,22,0,Grattan 20%,-0.0944,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.44"
2018-19,22,0,Grattan 80%,-0.0944,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.44"
2027-28,22,0.035,Baseline,-0.0594,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 22
Avg. tax rate (03-04 = 0): -5.94"
2027-28,22,0.029,Budget2018,-0.0654,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 22
Avg. tax rate (03-04 = 0): -6.54"
2027-28,22,0.002,Grattan 20%,-0.0924,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 22
Avg. tax rate (03-04 = 0): -9.24"
2027-28,22,0.022,Grattan 80%,-0.0724,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 22
Avg. tax rate (03-04 = 0): -7.24"
2003-04,23,0.0974,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 23
Avg. tax rate (03-04 = 0): 0"
2004-05,23,0.0981,,7e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 23
Avg. tax rate (03-04 = 0): 0.07"
2005-06,23,0.0858,,-0.0116,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 23
Avg. tax rate (03-04 = 0): -1.16"
2006-07,23,0.0601,,-0.0373,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 23
Avg. tax rate (03-04 = 0): -3.73"
2007-08,23,0.05,,-0.0474,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 23
Avg. tax rate (03-04 = 0): -4.74"
2008-09,23,0.026,,-0.0714,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 23
Avg. tax rate (03-04 = 0): -7.14"
2009-10,23,0.0184,,-0.079,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 23
Avg. tax rate (03-04 = 0): -7.9"
2010-11,23,0.011,,-0.0864,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 23
Avg. tax rate (03-04 = 0): -8.64"
2011-12,23,0.0124,,-0.085,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 23
Avg. tax rate (03-04 = 0): -8.5"
2012-13,23,0,,-0.0974,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 23
Avg. tax rate (03-04 = 0): -9.74"
2013-14,23,0,,-0.0974,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 23
Avg. tax rate (03-04 = 0): -9.74"
2014-15,23,0,,-0.0974,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 23
Avg. tax rate (03-04 = 0): -9.74"
2015-16,23,0,,-0.0974,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 23
Avg. tax rate (03-04 = 0): -9.74"
2017-18,23,0.003,Current,-0.0944,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 23
Avg. tax rate (03-04 = 0): -9.44"
2018-19,23,0.007,Baseline,-0.0904,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 23
Avg. tax rate (03-04 = 0): -9.04"
2018-19,23,0,Budget2018,-0.0974,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 23
Avg. tax rate (03-04 = 0): -9.74"
2018-19,23,0,Grattan 20%,-0.0974,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 23
Avg. tax rate (03-04 = 0): -9.74"
2018-19,23,0,Grattan 80%,-0.0974,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 23
Avg. tax rate (03-04 = 0): -9.74"
2027-28,23,0.044,Baseline,-0.0534,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 23
Avg. tax rate (03-04 = 0): -5.34"
2027-28,23,0.038,Budget2018,-0.0594,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 23
Avg. tax rate (03-04 = 0): -5.94"
2027-28,23,0.008,Grattan 20%,-0.0894,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 23
Avg. tax rate (03-04 = 0): -8.94"
2027-28,23,0.028,Grattan 80%,-0.0694,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 23
Avg. tax rate (03-04 = 0): -6.94"
2003-04,24,0.1013,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 24
Avg. tax rate (03-04 = 0): 0"
2004-05,24,0.099,,-0.0023,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 24
Avg. tax rate (03-04 = 0): -0.23"
2005-06,24,0.086,,-0.0153,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 24
Avg. tax rate (03-04 = 0): -1.53"
2006-07,24,0.0661,,-0.0352,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 24
Avg. tax rate (03-04 = 0): -3.52"
2007-08,24,0.0574,,-0.0439,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 24
Avg. tax rate (03-04 = 0): -4.39"
2008-09,24,0.0322,,-0.0692,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 24
Avg. tax rate (03-04 = 0): -6.92"
2009-10,24,0.0224,,-0.0789,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 24
Avg. tax rate (03-04 = 0): -7.89"
2010-11,24,0.0153,,-0.086,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 24
Avg. tax rate (03-04 = 0): -8.6"
2011-12,24,0.0174,,-0.0839,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 24
Avg. tax rate (03-04 = 0): -8.39"
2012-13,24,0,,-0.1013,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 24
Avg. tax rate (03-04 = 0): -10.13"
2013-14,24,0,,-0.1013,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 24
Avg. tax rate (03-04 = 0): -10.13"
2014-15,24,0,,-0.1013,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 24
Avg. tax rate (03-04 = 0): -10.13"
2015-16,24,0,,-0.1013,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 24
Avg. tax rate (03-04 = 0): -10.13"
2017-18,24,0.009,Current,-0.0923,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 24
Avg. tax rate (03-04 = 0): -9.23"
2018-19,24,0.014,Baseline,-0.0873,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 24
Avg. tax rate (03-04 = 0): -8.73"
2018-19,24,0.006,Budget2018,-0.0953,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 24
Avg. tax rate (03-04 = 0): -9.53"
2018-19,24,0.004,Grattan 20%,-0.0973,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 24
Avg. tax rate (03-04 = 0): -9.73"
2018-19,24,0.006,Grattan 80%,-0.0953,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 24
Avg. tax rate (03-04 = 0): -9.53"
2027-28,24,0.052,Baseline,-0.0493,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 24
Avg. tax rate (03-04 = 0): -4.93"
2027-28,24,0.046,Budget2018,-0.0553,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 24
Avg. tax rate (03-04 = 0): -5.53"
2027-28,24,0.014,Grattan 20%,-0.0873,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 24
Avg. tax rate (03-04 = 0): -8.73"
2027-28,24,0.036,Grattan 80%,-0.0653,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 24
Avg. tax rate (03-04 = 0): -6.53"
2003-04,25,0.1052,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 25
Avg. tax rate (03-04 = 0): 0"
2004-05,25,0.1028,,-0.0025,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 25
Avg. tax rate (03-04 = 0): -0.25"
2005-06,25,0.0911,,-0.0141,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 25
Avg. tax rate (03-04 = 0): -1.41"
2006-07,25,0.0723,,-0.0329,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 25
Avg. tax rate (03-04 = 0): -3.29"
2007-08,25,0.0632,,-0.042,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 25
Avg. tax rate (03-04 = 0): -4.2"
2008-09,25,0.0386,,-0.0666,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 25
Avg. tax rate (03-04 = 0): -6.66"
2009-10,25,0.0282,,-0.0771,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 25
Avg. tax rate (03-04 = 0): -7.71"
2010-11,25,0.02,,-0.0852,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 25
Avg. tax rate (03-04 = 0): -8.52"
2011-12,25,0.0217,,-0.0835,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 25
Avg. tax rate (03-04 = 0): -8.35"
2012-13,25,0,,-0.1052,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 25
Avg. tax rate (03-04 = 0): -10.52"
2013-14,25,0,,-0.1052,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 25
Avg. tax rate (03-04 = 0): -10.52"
2014-15,25,0,,-0.1052,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 25
Avg. tax rate (03-04 = 0): -10.52"
2015-16,25,0,,-0.1052,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 25
Avg. tax rate (03-04 = 0): -10.52"
2017-18,25,0.016,Current,-0.0892,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 25
Avg. tax rate (03-04 = 0): -8.92"
2018-19,25,0.022,Baseline,-0.0832,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 25
Avg. tax rate (03-04 = 0): -8.32"
2018-19,25,0.015,Budget2018,-0.0902,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 25
Avg. tax rate (03-04 = 0): -9.02"
2018-19,25,0.012,Grattan 20%,-0.0932,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 25
Avg. tax rate (03-04 = 0): -9.32"
2018-19,25,0.014,Grattan 80%,-0.0912,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 25
Avg. tax rate (03-04 = 0): -9.12"
2027-28,25,0.06,Baseline,-0.0452,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 25
Avg. tax rate (03-04 = 0): -4.52"
2027-28,25,0.054,Budget2018,-0.0512,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 25
Avg. tax rate (03-04 = 0): -5.12"
2027-28,25,0.02,Grattan 20%,-0.0852,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 25
Avg. tax rate (03-04 = 0): -8.52"
2027-28,25,0.044,Grattan 80%,-0.0612,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 25
Avg. tax rate (03-04 = 0): -6.12"
2003-04,26,0.1061,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 26
Avg. tax rate (03-04 = 0): 0"
2004-05,26,0.1045,,-0.0016,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 26
Avg. tax rate (03-04 = 0): -0.16"
2005-06,26,0.0927,,-0.0134,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 26
Avg. tax rate (03-04 = 0): -1.34"
2006-07,26,0.0764,,-0.0296,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 26
Avg. tax rate (03-04 = 0): -2.96"
2007-08,26,0.0678,,-0.0383,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 26
Avg. tax rate (03-04 = 0): -3.83"
2008-09,26,0.0448,,-0.0612,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 26
Avg. tax rate (03-04 = 0): -6.12"
2009-10,26,0.0346,,-0.0714,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 26
Avg. tax rate (03-04 = 0): -7.14"
2010-11,26,0.0261,,-0.08,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 26
Avg. tax rate (03-04 = 0): -8"
2011-12,26,0.027,,-0.0791,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 26
Avg. tax rate (03-04 = 0): -7.91"
2012-13,26,0,,-0.1061,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 26
Avg. tax rate (03-04 = 0): -10.61"
2013-14,26,0,,-0.1061,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 26
Avg. tax rate (03-04 = 0): -10.61"
2014-15,26,0,,-0.1061,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 26
Avg. tax rate (03-04 = 0): -10.61"
2015-16,26,0,,-0.1061,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 26
Avg. tax rate (03-04 = 0): -10.61"
2017-18,26,0.023,Current,-0.0831,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 26
Avg. tax rate (03-04 = 0): -8.31"
2018-19,26,0.029,Baseline,-0.0771,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 26
Avg. tax rate (03-04 = 0): -7.71"
2018-19,26,0.022,Budget2018,-0.0841,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 26
Avg. tax rate (03-04 = 0): -8.41"
2018-19,26,0.019,Grattan 20%,-0.0871,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 26
Avg. tax rate (03-04 = 0): -8.71"
2018-19,26,0.021,Grattan 80%,-0.0851,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 26
Avg. tax rate (03-04 = 0): -8.51"
2027-28,26,0.067,Baseline,-0.0391,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 26
Avg. tax rate (03-04 = 0): -3.91"
2027-28,26,0.061,Budget2018,-0.0451,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 26
Avg. tax rate (03-04 = 0): -4.51"
2027-28,26,0.024,Grattan 20%,-0.0821,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 26
Avg. tax rate (03-04 = 0): -8.21"
2027-28,26,0.051,Grattan 80%,-0.0551,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 26
Avg. tax rate (03-04 = 0): -5.51"
2003-04,27,0.1077,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 27
Avg. tax rate (03-04 = 0): 0"
2004-05,27,0.1052,,-0.0026,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 27
Avg. tax rate (03-04 = 0): -0.26"
2005-06,27,0.0937,,-0.014,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 27
Avg. tax rate (03-04 = 0): -1.4"
2006-07,27,0.0792,,-0.0285,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 27
Avg. tax rate (03-04 = 0): -2.85"
2007-08,27,0.0736,,-0.0341,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 27
Avg. tax rate (03-04 = 0): -3.41"
2008-09,27,0.0511,,-0.0567,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 27
Avg. tax rate (03-04 = 0): -5.67"
2009-10,27,0.0415,,-0.0662,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 27
Avg. tax rate (03-04 = 0): -6.62"
2010-11,27,0.0319,,-0.0758,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 27
Avg. tax rate (03-04 = 0): -7.58"
2011-12,27,0.0334,,-0.0744,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 27
Avg. tax rate (03-04 = 0): -7.44"
2012-13,27,1e-04,,-0.1077,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 27
Avg. tax rate (03-04 = 0): -10.77"
2013-14,27,1e-04,,-0.1077,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 27
Avg. tax rate (03-04 = 0): -10.77"
2014-15,27,0,,-0.1077,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 27
Avg. tax rate (03-04 = 0): -10.77"
2015-16,27,0,,-0.1077,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 27
Avg. tax rate (03-04 = 0): -10.77"
2017-18,27,0.031,Current,-0.0767,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 27
Avg. tax rate (03-04 = 0): -7.67"
2018-19,27,0.036,Baseline,-0.0717,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 27
Avg. tax rate (03-04 = 0): -7.17"
2018-19,27,0.029,Budget2018,-0.0787,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 27
Avg. tax rate (03-04 = 0): -7.87"
2018-19,27,0.027,Grattan 20%,-0.0807,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 27
Avg. tax rate (03-04 = 0): -8.07"
2018-19,27,0.028,Grattan 80%,-0.0797,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 27
Avg. tax rate (03-04 = 0): -7.97"
2027-28,27,0.075,Baseline,-0.0327,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 27
Avg. tax rate (03-04 = 0): -3.27"
2027-28,27,0.069,Budget2018,-0.0387,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 27
Avg. tax rate (03-04 = 0): -3.87"
2027-28,27,0.029,Grattan 20%,-0.0787,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 27
Avg. tax rate (03-04 = 0): -7.87"
2027-28,27,0.059,Grattan 80%,-0.0487,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 27
Avg. tax rate (03-04 = 0): -4.87"
2003-04,28,0.1115,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 28
Avg. tax rate (03-04 = 0): 0"
2004-05,28,0.1098,,-0.0016,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 28
Avg. tax rate (03-04 = 0): -0.16"
2005-06,28,0.098,,-0.0135,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 28
Avg. tax rate (03-04 = 0): -1.35"
2006-07,28,0.0817,,-0.0298,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 28
Avg. tax rate (03-04 = 0): -2.98"
2007-08,28,0.0771,,-0.0344,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 28
Avg. tax rate (03-04 = 0): -3.44"
2008-09,28,0.0569,,-0.0545,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 28
Avg. tax rate (03-04 = 0): -5.45"
2009-10,28,0.0467,,-0.0648,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 28
Avg. tax rate (03-04 = 0): -6.48"
2010-11,28,0.0374,,-0.0741,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 28
Avg. tax rate (03-04 = 0): -7.41"
2011-12,28,0.0395,,-0.072,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 28
Avg. tax rate (03-04 = 0): -7.2"
2012-13,28,0.0051,,-0.1063,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 28
Avg. tax rate (03-04 = 0): -10.63"
2013-14,28,0.0051,,-0.1064,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 28
Avg. tax rate (03-04 = 0): -10.64"
2014-15,28,0.0039,,-0.1076,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 28
Avg. tax rate (03-04 = 0): -10.76"
2015-16,28,0.0033,,-0.1082,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 28
Avg. tax rate (03-04 = 0): -10.82"
2017-18,28,0.038,Current,-0.0735,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 28
Avg. tax rate (03-04 = 0): -7.35"
2018-19,28,0.042,Baseline,-0.0695,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 28
Avg. tax rate (03-04 = 0): -6.95"
2018-19,28,0.036,Budget2018,-0.0755,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 28
Avg. tax rate (03-04 = 0): -7.55"
2018-19,28,0.034,Grattan 20%,-0.0775,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 28
Avg. tax rate (03-04 = 0): -7.75"
2018-19,28,0.035,Grattan 80%,-0.0765,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 28
Avg. tax rate (03-04 = 0): -7.65"
2027-28,28,0.081,Baseline,-0.0305,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 28
Avg. tax rate (03-04 = 0): -3.05"
2027-28,28,0.075,Budget2018,-0.0365,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 28
Avg. tax rate (03-04 = 0): -3.65"
2027-28,28,0.037,Grattan 20%,-0.0745,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 28
Avg. tax rate (03-04 = 0): -7.45"
2027-28,28,0.065,Grattan 80%,-0.0465,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 28
Avg. tax rate (03-04 = 0): -4.65"
2003-04,29,0.1148,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 29
Avg. tax rate (03-04 = 0): 0"
2004-05,29,0.1141,,-7e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 29
Avg. tax rate (03-04 = 0): -0.07"
